plot_ID,arcticdem_elev,chelsa_glacial_extent,worldclim_bio_1,worldclim_bio_2,worldclim_bio_3,worldclim_bio_4,worldclim_bio_5,worldclim_bio_6,worldclim_bio_7,worldclim_bio_8,worldclim_bio_9,worldclim_bio_10,worldclim_bio_11,worldclim_bio_12,worldclim_bio_13,worldclim_bio_14,worldclim_bio_15,worldclim_bio_16,worldclim_bio_17,worldclim_bio_18,worldclim_bio_19,nasa_slope,nasa_aspect,nasa_tri,nasa_elev,soilgrids_bdod,soilgrids_cfvo,soilgrids_nitrogen,soilgrids_ocd,soilgrids_phh2o,soilgrids_silt,soilgrids_soc,soilgrids_cec,soilgrids_clay,chr_glim_lith,chr_gum_sed_type,chr_gum_grain_size,chr_gum_mineralogy,chr_gum_age,chr_gum_thickness
4304,123.015625,Inf,-9.887499809,12.14166641,17.4951973,2224.737061,25.60000038,-43.79999924,69.40000153,16.14999962,-20.89999962,16.14999962,-37.8666687,246,43,5,66.26886749,123,19,123,29,NA,NA,NA,NA,1,15,9.199999809,5.800000191,6.300000191,35,129.3999939,46.6,19.9,ss,Ca,NA,NA,qu,NA
4321,131.6640625,Inf,-10.45833302,12.16666698,17.53121948,2242.773193,25,-44.40000153,69.40000153,15.63333321,-32.81666565,15.63333321,-38.71666718,256,44,4,68.98041534,128,18,128,25,NA,NA,NA,NA,1,13,10.80000019,6.199999809,6.400000095,30,147.6000061,43.9,26.3,ss,Au,NA,NA,hu,NA
4322,131.703125,Inf,-10.45833302,12.16666698,17.53121948,2242.773193,25,-44.40000153,69.40000153,15.63333321,-32.81666565,15.63333321,-38.71666718,256,44,4,68.98041534,128,18,128,25,NA,NA,NA,NA,1,13,10.80000019,6.199999809,6.400000095,30,147.6000061,43.9,26.3,ss,Au,NA,NA,hu,NA
4323,131.703125,Inf,-10.45833302,12.16666698,17.53121948,2242.773193,25,-44.40000153,69.40000153,15.63333321,-32.81666565,15.63333321,-38.71666718,256,44,4,68.98041534,128,18,128,25,NA,NA,NA,NA,1,13,10.80000019,6.199999809,6.400000095,30,147.6000061,43.9,26.3,ss,Au,NA,NA,hu,NA
4324,132.9140625,Inf,-10.45416641,12.14166737,17.4951973,2242.45459,25,-44.40000153,69.40000153,15.63333321,-32.81666565,15.63333321,-38.71666718,258,44,5,67.68249512,128,19,128,25,NA,NA,NA,NA,0.899999976,13,10.60000038,6.400000095,6.400000095,29,133.3000031,44.7,26.5,ss,Gt,NA,NA,pl,NA
4325,138.625,Inf,-10.67500019,12.29999924,17.64705849,2253.455566,24.89999962,-44.79999924,69.69999695,15.58333302,-33.15000153,15.58333302,-39.01666641,282,49,5,67.95420074,139,21,139,26,NA,NA,NA,NA,0.899999976,13,11,6.699999809,6.300000191,29,144.3000031,44.3,21,sm,Lu,NA,NA,hu,NA
4326,120.6328125,Inf,-10.89166641,12.38333321,17.54013252,2280.59082,25.10000038,-45.5,70.59999847,15.73333359,-33.68333435,15.73333359,-39.5,291,50,5,68.11891937,143,20,143,26,NA,NA,NA,NA,0.899999976,13,12.60000038,7.300000191,6.400000095,29,152.3000031,49.4,20.3,sm,Er,NA,NA,pl,NA
4327,122.453125,Inf,-10.88333321,12.40000057,17.56373978,2279.026367,25.10000038,-45.5,70.59999847,15.69999981,-33.63333511,15.69999981,-39.48333359,289,50,5,68.78892517,143,20,143,25,NA,NA,NA,NA,0.899999976,13,12.80000019,7.300000191,6.400000095,29,154.3999939,48.5,20.8,sm,Er,NA,NA,pl,NA
4328,115.1953125,Inf,-10.88333321,12.41666698,17.63731003,2275.368408,25,-45.40000153,70.40000153,15.65000057,-33.56666565,15.65000057,-39.45000076,289,50,5,68.78892517,143,20,143,25,NA,NA,NA,NA,0.899999976,13,12.80000019,7.300000191,6.400000095,28,155.6000061,47.1,20.8,sm,Er,NA,NA,pl,NA
4329,115.953125,Inf,-10.88333321,12.41666698,17.63731003,2275.368408,25,-45.40000153,70.40000153,15.65000057,-33.56666565,15.65000057,-39.45000076,289,50,5,68.78892517,143,20,143,25,NA,NA,NA,NA,0.899999976,13,12.80000019,7.300000191,6.400000095,28,155.6000061,47.1,20.8,sm,Er,NA,NA,pl,NA
4330,120.9140625,Inf,-10.88333321,12.41666698,17.63731003,2275.368408,25,-45.40000153,70.40000153,15.65000057,-33.56666565,15.65000057,-39.45000076,289,50,5,68.78892517,143,20,143,25,NA,NA,NA,NA,0.899999976,13,12.80000019,7.300000191,6.400000095,28,155.6000061,47.1,20.8,sm,Er,NA,NA,pl,NA
4331,124.8359375,Inf,-10.90833378,12.41666698,17.63731003,2273.375488,25,-45.40000153,70.40000153,15.60000038,-33.53333282,15.60000038,-39.45000076,291,50,5,68.11891937,143,20,143,26,NA,NA,NA,NA,0.899999976,14,12.80000019,7.300000191,6.400000095,29,139.6000061,47.9,21,sm,Er,NA,NA,pl,NA
4332,119.7890625,Inf,-10.7458334,12.125,17.34620857,2265.341064,24.89999962,-45,69.90000153,15.63333321,-33.29999924,15.63333321,-39.21666718,282,48,5,67.93190765,138,20,138,25,NA,NA,NA,NA,1,13,11.69999981,7.099999905,6.5,28,127,44.1,19,sm,Er,NA,NA,pl,NA
4333,119.2890625,Inf,-10.7458334,12.125,17.34620857,2265.341064,24.89999962,-45,69.90000153,15.63333321,-33.29999924,15.63333321,-39.21666718,282,48,5,67.93190765,138,20,138,25,NA,NA,NA,NA,1,13,11.69999981,7.099999905,6.5,28,127,44.6,19.2,sm,Er,NA,NA,pl,NA
4334,119.5546875,Inf,-10.7458334,12.125,17.34620857,2265.341064,24.89999962,-45,69.90000153,15.63333321,-33.29999924,15.63333321,-39.21666718,282,48,5,67.93190765,138,20,138,25,NA,NA,NA,NA,1,13,11.69999981,7.099999905,6.5,28,127,44.6,19.2,sm,Er,NA,NA,pl,NA
4335,120.015625,Inf,-10.72916698,12.15833282,17.3938961,2265.685303,24.89999962,-45,69.90000153,15.64999962,-33.28333282,15.64999962,-39.20000076,286,49,6,67.64040375,140,21,140,25,NA,NA,NA,NA,1,13,11.39999962,7,6.400000095,28,126.4000015,44,19.3,sm,Er,NA,NA,pl,NA
4336,77.6015625,Inf,-10.35416698,11.5583334,16.92288971,2238.533936,24.70000076,-43.59999847,68.30000305,15.76666641,-32.73333359,15.76666641,-38.45000076,261,45,5,67.52980804,129,20,129,25,NA,NA,NA,NA,1,14,10.80000019,6.199999809,6.300000191,35,117.5,40.7,22.2,sm,Al,NA,NA,NA,NA
4337,78.3515625,Inf,-10.35416698,11.5583334,16.92288971,2238.533936,24.70000076,-43.59999847,68.30000305,15.76666641,-32.73333359,15.76666641,-38.45000076,261,45,5,67.52980804,129,20,129,25,NA,NA,NA,NA,1,14,10.80000019,6.199999809,6.300000191,35,117.5,40.7,22.2,sm,Al,NA,NA,NA,NA
4338,78.0703125,Inf,-10.35416698,11.5583334,16.92288971,2238.533936,24.70000076,-43.59999847,68.30000305,15.76666641,-32.73333359,15.76666641,-38.45000076,261,45,5,67.52980804,129,20,129,25,NA,NA,NA,NA,1,14,10.80000019,6.199999809,6.300000191,35,117.5,40.7,22.2,sm,Al,NA,NA,NA,NA
4235,105.515625,Inf,-10.98750019,11.92500019,17.4853363,2219.781982,24,-44.20000076,68.19999695,15.0666666,-33.04999924,15.0666666,-38.54999924,296,51,5,69.28521729,146,20,146,26,NA,NA,NA,NA,0.899999976,13,12.10000038,6.400000095,6.199999809,29,139.8000031,44.4,16.4,sm,Au,NA,NA,hu,NA
4302,154.9609375,Inf,-10.77083302,11.92500019,17.48533821,2226.050781,24.39999962,-43.79999924,68.19999695,15.35000038,-32.91666794,15.35000038,-38.41666794,287,49,5,68.84612274,141,20,141,26,NA,NA,NA,NA,0.899999976,14,11.39999962,6.199999809,6.099999905,30,135.1999969,47.2,16.1,sm,Au,NA,NA,qu,NA
4237,101.921875,Inf,-9.870833397,12.14166641,17.64777184,2204.687744,25.10000038,-43.70000076,68.80000305,15.83333397,-20.68333435,15.83333397,-37.66666794,248,43,4,67.21061707,124,19,124,28,NA,NA,NA,NA,1,15,9.699999809,5.800000191,6.199999809,31,121.3000031,42.2,19.1,ss,Wu,NA,NA,NA,NA
4238,100.2109375,Inf,-9.829166412,12.09166622,17.54958916,2209.705322,25.10000038,-43.79999924,68.90000153,15.88333321,-20.68333244,15.88333321,-37.71666718,254,43,6,63.06506348,123,22,123,30,NA,NA,NA,NA,1,14,8.899999619,5.5,6.300000191,32,125.3000031,40.5,19.9,ss,Wu,NA,NA,NA,NA
4239,97.3125,Inf,-9.954166412,12.34166622,17.83477783,2212.339844,25.29999924,-43.90000153,69.19999695,15.88333321,-20.86666679,15.88333321,-37.78333282,255,43,6,64.85076141,125,21,125,29,NA,NA,NA,NA,1,16,9.199999809,5.800000191,6.300000191,34,129,43.4,21.2,ss,Wu,NA,NA,NA,NA
4240,131.5234375,Inf,-9.958333015,12.33333302,17.84852982,2209.152344,25.29999924,-43.79999924,69.09999847,15.83333302,-20.85000038,15.83333302,-37.73333359,252,43,5,66.55073547,125,20,125,28,NA,NA,NA,NA,1,16,9.600000381,5.800000191,6.300000191,33,131.1999969,44.6,22.4,ss,Wu,NA,NA,NA,NA
4241,91.234375,Inf,-9.829166412,12.3083334,17.78660774,2216.838867,25.39999962,-43.79999924,69.19999695,16.01666641,-20.76666641,16.01666641,-37.75,254,43,6,63.06506348,123,22,123,30,NA,NA,NA,NA,1,16,8.800000191,5.699999809,6.300000191,34,127.4000015,44,20.7,ss,Wu,NA,NA,NA,NA
4305,97.78125,Inf,-9.820833206,12.15833282,17.62077332,2210.324463,25.20000076,-43.79999924,69,15.91666698,-20.66666603,15.91666698,-37.70000076,252,43,6,63.37016296,123,22,123,30,NA,NA,NA,NA,1,15,8.800000191,5.5,6.300000191,33,123.3000031,42.2,19.1,ss,Wu,NA,NA,NA,NA
4242,138.3203125,Inf,-9.341666222,13.13333321,19.37069893,2116.112305,24.79999924,-43,67.80000305,15.33333302,-20.08333397,15.33333302,-36.21666718,290,47,8,61.60008621,139,25,139,37,NA,NA,NA,NA,1,15,7.099999905,5.400000095,6.300000191,34,90,42.5,20.6,sc,Al,NA,NA,pu,NA
4243,133.0078125,Inf,-9.341666222,13.13333321,19.37069893,2116.112305,24.79999924,-43,67.80000305,15.33333302,-20.08333397,15.33333302,-36.21666718,290,47,8,61.60008621,139,25,139,37,NA,NA,NA,NA,1,15,7.099999905,5.400000095,6.300000191,34,90,42.5,20.6,sc,Al,NA,NA,pu,NA
4244,108.6796875,Inf,-9.725000381,13.5666666,19.71899223,2150.465576,25.10000038,-43.70000076,68.80000305,15.33333302,-20.20000076,15.33333302,-36.88333511,279,46,7,63.05920792,136,25,136,34,NA,NA,NA,NA,1,13,7.800000191,5.699999809,6.199999809,34,111.4000015,40.9,20.8,sc,Wu,NA,NA,NA,NA
4245,89.1015625,Inf,-9.779166222,13.39166641,19.04931259,2219.140381,26,-44.29999924,70.30000305,16.08333397,-20.78333282,16.08333397,-37.70000076,260,44,6,63.8586998,126,20,126,32,NA,NA,NA,NA,1,12,8.5,5.800000191,6.5,35,127.1999969,39.1,24.8,ss,Wu,NA,NA,NA,NA
4246,90.578125,Inf,-9.779166222,13.39166641,19.04931259,2219.140381,26,-44.29999924,70.30000305,16.08333397,-20.78333282,16.08333397,-37.70000076,260,44,6,63.8586998,126,20,126,32,NA,NA,NA,NA,1,12,8.5,5.800000191,6.5,35,127.1999969,39.9,25.3,ss,Wu,NA,NA,NA,NA
4247,91.9921875,Inf,-9.800000191,13.30000019,19,2213.880859,25.79999924,-44.20000076,70,16,-20.79999924,16,-37.65000153,260,44,6,63.88640213,126,20,126,32,NA,NA,NA,NA,1,12,8.100000381,5.699999809,6.5,36,126.1999969,41.3,25.3,ss,Wu,NA,NA,NA,NA
4248,90.234375,Inf,-9.779166222,13.39166641,19.04931259,2219.140381,26,-44.29999924,70.30000305,16.08333397,-20.78333282,16.08333397,-37.70000076,260,44,6,63.8586998,126,20,126,32,NA,NA,NA,NA,1,12,8.5,5.800000191,6.5,35,127.1999969,41.4,24.5,ss,Wu,NA,NA,NA,NA
4249,90.625,Inf,-9.779166222,13.39166641,19.04931259,2219.140381,26,-44.29999924,70.30000305,16.08333397,-20.78333282,16.08333397,-37.70000076,260,44,6,63.8586998,126,20,126,32,NA,NA,NA,NA,1,12,8.5,5.800000191,6.5,35,127.1999969,41.4,24.5,ss,Wu,NA,NA,NA,NA
4263,95.9296875,Inf,-9.708333015,12.88333321,18.30018997,2232.658203,26.29999924,-44.09999847,70.3999939,16.39999962,-20.71666718,16.39999962,-37.78333282,256,44,7,63.10194016,125,22,125,31,NA,NA,NA,NA,1,15,8.100000381,5.800000191,6.300000191,33,134.5,42.3,21.2,ss,Wu,NA,NA,NA,NA
4264,92.6171875,Inf,-9.720832825,12.92500019,18.359375,2231.69458,26.29999924,-44.09999847,70.3999939,16.38333321,-20.70000076,16.38333321,-37.76666641,258,44,7,62.32315063,125,22,125,32,NA,NA,NA,NA,1,16,8.300000191,5.800000191,6.300000191,33,137.3000031,42.4,21,ss,Wu,NA,NA,NA,NA
4265,111.0390625,Inf,-10.02083302,12.75833321,18.30463791,2210.424072,25.70000076,-44,69.69999695,15.89999962,-20.91666603,15.89999962,-37.73333359,257,44,6,65.79553223,128,21,128,29,NA,NA,NA,NA,0.899999976,16,9.600000381,5.900000095,6.099999905,33,145.8999939,42.4,21,ss,Wu,NA,NA,NA,NA
4266,200.6640625,Inf,-10.02083302,12.75833321,18.30463791,2210.424072,25.70000076,-44,69.69999695,15.89999962,-20.91666603,15.89999962,-37.73333359,257,44,6,65.79553223,128,21,128,29,NA,NA,NA,NA,0.899999976,16,9.600000381,5.900000095,6.099999905,33,145.8999939,41.1,20.2,ss,Wu,NA,NA,NA,NA
4267,124.1484375,Inf,-9.341666222,13.13333321,19.39931107,2115.013184,24.70000076,-43,67.69999695,15.3166666,-20.06666756,15.3166666,-36.20000076,290,47,8,61.71648026,139,25,139,37,NA,NA,NA,NA,1,14,7.400000095,5.5,6.199999809,33,96.5,0,0,sc,Al,NA,NA,pu,NA
4268,141.203125,Inf,-9.341666222,13.13333321,19.39931107,2115.013184,24.70000076,-43,67.69999695,15.3166666,-20.06666756,15.3166666,-36.20000076,290,47,8,61.71648026,139,25,139,37,NA,NA,NA,NA,1,14,7.400000095,5.5,6.199999809,33,96.5,0,0,sc,Al,NA,NA,pu,NA
4269,177.0078125,Inf,-9.416666985,13.13333321,19.42800903,2111.700439,24.60000038,-43,67.59999847,15.21666718,-20.14999962,15.21666718,-36.21666718,290,47,8,62.01808548,139,25,139,37,NA,NA,NA,NA,1,15,7.699999809,5.599999905,6.199999809,33,104,0,0,sc,Al,NA,NA,pu,NA
4270,183.859375,Inf,-9.995833397,13.74166679,19.85790062,2159.784668,25.10000038,-44.09999847,69.19999695,15.21666718,-31.61666679,15.21666718,-37.23333359,279,47,7,65.79460907,139,25,139,30,NA,NA,NA,NA,1,12,9.300000191,6,6.099999905,29,116.1999969,45.1,25.9,sc,NA,NA,NA,NA,NA
4271,177.0859375,Inf,-9.995833397,13.74166679,19.85790062,2159.784668,25.10000038,-44.09999847,69.19999695,15.21666718,-31.61666679,15.21666718,-37.23333359,279,47,7,65.79460907,139,25,139,30,NA,NA,NA,NA,1,12,9.300000191,6,6.099999905,29,116.1999969,45.1,25.9,sc,NA,NA,NA,NA,NA
4272,113.7578125,Inf,-9.729166985,13.0583334,18.70821381,2202.905518,26,-43.79999924,69.80000305,16.03333282,-20.43333244,16.03333282,-37.41666794,258,44,5,65.33347321,127,21,127,30,NA,NA,NA,NA,1,16,9.100000381,5.800000191,6.300000191,33,114.1999969,43.5,22.5,ss,Wu,NA,NA,NA,NA
4273,172.953125,Inf,-9.733333588,13.08333302,18.69047546,2205.460449,26.10000038,-43.90000153,70,16.08333397,-20.48333359,16.08333397,-37.45000076,258,44,5,65.55298615,128,20,128,31,NA,NA,NA,NA,1,16,9,5.800000191,6.300000191,33,117,44.5,22,ss,Wu,NA,NA,NA,NA
4274,185.8046875,Inf,-9.733333588,13.08333302,18.69047546,2205.460449,26.10000038,-43.90000153,70,16.08333397,-20.48333359,16.08333397,-37.45000076,258,44,5,65.55298615,128,20,128,31,NA,NA,NA,NA,1,16,9,5.800000191,6.300000191,33,117,44.4,22.9,ss,Wu,NA,NA,NA,NA
4306,138.8515625,Inf,-9.712499619,12.64166641,18.111269,2220.681885,25.89999962,-43.90000153,69.80000305,16.21666718,-20.61666679,16.21666718,-37.66666794,258,43,7,61.77327347,124,23,124,31,NA,NA,NA,NA,1,15,8.5,5.800000191,6.400000095,34,127.1999969,45.4,22.9,ss,Wu,NA,NA,NA,NA
4307,175.296875,Inf,-10,12.5,18.06358337,2204.013916,25.39999962,-43.79999924,69.19999695,15.80000019,-20.85000038,15.80000019,-37.66666794,257,44,6,65.57519531,127,21,127,29,NA,NA,NA,NA,1,15,9.300000191,5.900000095,6.300000191,33,125.9000015,46.1,20.8,ss,Wu,NA,NA,NA,NA
4308,160.8515625,Inf,-9.920833588,12.5583334,18.12169266,2204.518555,25.5,-43.79999924,69.30000305,15.90000057,-20.75,15.90000057,-37.6166687,252,44,6,66.46601105,126,21,126,28,NA,NA,NA,NA,1,15,9.600000381,5.900000095,6.199999809,32,136,45,20.4,ss,Wu,NA,NA,NA,NA
4309,143.0703125,Inf,-9.75,12.63333321,18.0993309,2219.501465,25.89999962,-43.90000153,69.80000305,16.18333244,-20.64999962,16.18333244,-37.66666794,256,44,6,63.76280975,125,22,125,30,NA,NA,NA,NA,1,15,8.800000191,5.900000095,6.300000191,33,128.6999969,47,22.5,ss,Wu,NA,NA,NA,NA
4310,93.4765625,Inf,-9.75,12.63333321,18.0993309,2219.501465,25.89999962,-43.90000153,69.80000305,16.18333244,-20.64999962,16.18333244,-37.66666794,256,44,6,63.76280975,125,22,125,30,NA,NA,NA,NA,1,15,8.800000191,5.900000095,6.300000191,33,128.6999969,0,0,ss,Wu,NA,NA,NA,NA
4311,93.2421875,Inf,-9.712499619,12.64166641,18.111269,2220.681885,25.89999962,-43.90000153,69.80000305,16.21666718,-20.61666679,16.21666718,-37.66666794,258,43,7,61.77327347,124,23,124,31,NA,NA,NA,NA,1,15,8.5,5.800000191,6.400000095,34,127.1999969,0,0,ss,Wu,NA,NA,NA,NA
4312,143.8359375,Inf,-9.345832825,13.125,19.38700104,2115.537109,24.70000076,-43,67.69999695,15.3166666,-20.08333397,15.3166666,-36.21666718,291,47,8,61.33385468,139,25,139,37,NA,NA,NA,NA,1,15,7.199999809,5.5,6.300000191,34,92.09999847,43.9,21,sc,Al,NA,NA,pu,NA
4313,125.6015625,Inf,-9.345832825,13.125,19.38700104,2115.537109,24.70000076,-43,67.69999695,15.3166666,-20.08333397,15.3166666,-36.21666718,291,47,8,61.33385468,139,25,139,37,NA,NA,NA,NA,1,15,7.199999809,5.5,6.300000191,34,92.09999847,43.9,21,sc,Al,NA,NA,pu,NA
4314,88.0234375,Inf,-9.862500191,12.54166698,18.07156563,2213.56665,25.39999962,-44,69.40000153,15.9333334,-20.88333321,15.9333334,-37.75,255,43,6,64.45311737,125,21,125,30,NA,NA,NA,NA,1,14,9,5.900000095,6.599999905,33,136.8999939,42.9,26.3,ss,Wu,NA,NA,NA,NA
4315,88.015625,Inf,-9.862500191,12.54166698,18.07156563,2213.56665,25.39999962,-44,69.40000153,15.9333334,-20.88333321,15.9333334,-37.75,255,43,6,64.45311737,125,21,125,30,NA,NA,NA,NA,1,14,9,5.900000095,6.599999905,33,136.8999939,42.9,26.3,ss,Wu,NA,NA,NA,NA
4316,89.9453125,Inf,-9.862500191,12.54166698,18.07156563,2213.56665,25.39999962,-44,69.40000153,15.9333334,-20.88333321,15.9333334,-37.75,255,43,6,64.45311737,125,21,125,30,NA,NA,NA,NA,1,14,9,5.900000095,6.599999905,33,136.8999939,0,0,ss,Wu,NA,NA,NA,NA
4317,86.6640625,Inf,-9.862500191,12.54166698,18.07156563,2213.56665,25.39999962,-44,69.40000153,15.9333334,-20.88333321,15.9333334,-37.75,255,43,6,64.45311737,125,21,125,30,NA,NA,NA,NA,1,14,9,5.900000095,6.599999905,33,136.8999939,0,0,ss,Wu,NA,NA,NA,NA
4318,95.546875,Inf,-9.745833397,13.04166698,18.49881744,2232.28125,26.29999924,-44.20000076,70.5,16.33333397,-20.76666641,16.33333397,-37.81666565,257,43,6,63.30110931,125,21,125,32,NA,NA,NA,NA,1,15,8.100000381,6.099999905,6.300000191,34,126,43.9,20.6,ss,Wu,NA,NA,NA,NA
4319,118.421875,Inf,-9.645833015,13.14166737,18.77380943,2207.042969,26.10000038,-43.90000153,70,16.11666679,-20.38333321,16.11666679,-37.41666794,253,44,5,67.67593384,127,19,127,30,NA,NA,NA,NA,1,15,8.899999619,5.900000095,6.199999809,35,132.5,44.6,22.4,ss,Wu,NA,NA,NA,NA
4320,101.546875,Inf,-9.716666222,12.94999981,18.68686867,2186.382813,25.60000038,-43.70000076,69.30000305,15.80000019,-20.25,15.80000019,-37.28333282,254,45,6,67.95111084,128,20,128,27,NA,NA,NA,NA,1,18,9.699999809,5.900000095,6.199999809,33,127.3000031,43.3,19.6,ss,Au,NA,NA,hu,NA
4253,140.2734375,Inf,-10.90833378,12.53333378,17.6774807,2282.462646,25.39999962,-45.5,70.90000153,15.73333263,-33.70000076,15.73333263,-39.53333282,290,51,6,67.10909271,143,23,143,27,NA,NA,NA,NA,0.899999976,13,11.30000019,6.5,6.400000095,25,133,46.6,18.5,sm,Er,NA,NA,pl,NA
4283,127.578125,Inf,-10.8708334,12.50833321,17.71718597,2271.172607,25.10000038,-45.5,70.59999847,15.60000038,-33.54999924,15.60000038,-39.43333435,286,50,6,67.40024567,141,21,141,25,NA,NA,NA,NA,0.899999976,13,11.80000019,6.699999809,6.300000191,25,145.6999969,47.8,19.4,sm,Lu,NA,NA,hu,NA
4284,150.9609375,Inf,-10.96249962,12.45833302,17.69649696,2263.786133,24.89999962,-45.5,70.40000153,15.4333334,-33.54999924,15.4333334,-39.41666794,288,51,6,68.24554443,143,20,143,24,NA,NA,NA,NA,0.899999976,13,12.30000019,6.800000191,6.199999809,26,143.8999939,48.2,18.5,sm,Lu,NA,NA,hu,NA
4285,145.9375,Inf,-10.96249962,12.45833302,17.69649696,2263.786133,24.89999962,-45.5,70.40000153,15.4333334,-33.54999924,15.4333334,-39.41666794,288,51,6,68.24554443,143,20,143,24,NA,NA,NA,NA,0.899999976,13,12.30000019,6.800000191,6.199999809,26,143.8999939,48.2,18.5,sm,Lu,NA,NA,hu,NA
4286,127.171875,Inf,-10.8791666,12.50833321,17.71718597,2271.803955,25.10000038,-45.5,70.59999847,15.60000038,-33.56666565,15.60000038,-39.43333435,288,51,6,67.19306946,142,22,142,26,NA,NA,NA,NA,0.899999976,13,11.60000038,6.599999905,6.300000191,25,140.6000061,46.7,22.5,sm,Lu,NA,NA,hu,NA
4287,126.8359375,Inf,-10.8791666,12.50833321,17.71718597,2271.803955,25.10000038,-45.5,70.59999847,15.60000038,-33.56666565,15.60000038,-39.43333435,288,51,6,67.19306946,142,22,142,26,NA,NA,NA,NA,0.899999976,13,11.60000038,6.599999905,6.300000191,25,140.6000061,47,22.6,sm,Lu,NA,NA,hu,NA
4485,39.0703125,Inf,-1.770833373,10.32499981,21.55532265,1337.27417,23.20000076,-24.70000076,47.90000153,14.83333302,-9.766666412,14.83333302,-18.48333359,541,79,19,45.43752289,222,66,222,80,NA,NA,NA,NA,0.600000024,10,8.199999809,6.800000191,5.199999809,31,126.6999969,53.2,19.8,su,Er,NA,NA,pu,NA
4525,44.8203125,Inf,-1.791666746,10.36666679,21.64230919,1338.543701,23.20000076,-24.70000076,47.90000153,14.83333302,-9.800000191,14.83333302,-18.5,540,79,19,44.93603516,221,67,221,80,NA,NA,NA,NA,0.600000024,11,8.199999809,7,5.199999809,33,133.6000061,50.6,21.2,su,Er,NA,NA,pu,NA
4526,38.875,Inf,-1.770833373,10.32499981,21.55532265,1337.27417,23.20000076,-24.70000076,47.90000153,14.83333302,-9.766666412,14.83333302,-18.48333359,541,79,19,45.43752289,222,66,222,80,NA,NA,NA,NA,0.600000024,10,8.199999809,6.800000191,5.199999809,31,126.6999969,53.2,19.8,su,Er,NA,NA,pu,NA
4528,16.265625,Inf,-1.979166746,10.09166718,20.85055161,1370.621094,23.20000076,-25.20000076,48.40000153,15.13333321,-10.4333334,15.13333321,-19.01666641,538,77,20,44.2844429,216,65,216,82,NA,NA,NA,NA,0.600000024,11,8.399999619,6.900000095,5.300000191,34,139.3000031,48.1,22.6,su,Al,NA,NA,pl,NA
4486,15.9296875,Inf,-1.979166746,10.09166718,20.85055161,1370.621094,23.20000076,-25.20000076,48.40000153,15.13333321,-10.4333334,15.13333321,-19.01666641,540,78,20,44.25200653,217,66,217,82,NA,NA,NA,NA,0.600000024,11,8.600000381,7,5.300000191,34,133.3999939,47.3,22.3,su,Al,NA,NA,pl,NA
4527,16.25,Inf,-1.979166746,10.09166718,20.85055161,1370.621094,23.20000076,-25.20000076,48.40000153,15.13333321,-10.4333334,15.13333321,-19.01666641,540,78,20,44.25200653,217,66,217,82,NA,NA,NA,NA,0.600000024,11,8.600000381,7,5.300000191,34,133.3999939,47.3,22.3,su,Al,NA,NA,pl,NA
4487,59.109375,Inf,-3.125,8.833333015,17.91751099,1431.370117,22.5,-26.79999924,49.29999924,14.91666698,-12.44999981,14.91666698,-20.91666603,536,78,21,43.1673584,212,68,212,83,NA,NA,NA,NA,0.600000024,10,10.19999981,7.5,5.300000191,29,173.3999939,47.4,20.4,sm,Gf,NA,NA,pm,NA
4534,60.8515625,Inf,-3.129166603,8.841666222,17.93441582,1430.204102,22.5,-26.79999924,49.29999924,14.91666698,-12.4333334,14.91666698,-20.88333321,536,78,21,42.88367081,212,68,212,83,NA,NA,NA,NA,0.600000024,10,10,7.400000095,5.300000191,29,170,50.4,22.4,sm,Gf,NA,NA,pm,NA
4535,60.59375,Inf,-3.137500048,8.841666222,17.93441582,1431.056763,22.5,-26.79999924,49.29999924,14.91666698,-12.44999981,14.91666698,-20.89999962,538,78,21,42.81373215,213,69,213,83,NA,NA,NA,NA,0.699999988,11,9.699999809,7.300000191,5.300000191,29,168.5,50.4,22.4,sm,Gf,NA,NA,pm,NA
4536,59.1875,Inf,-3.125,8.833333015,17.91751099,1431.370117,22.5,-26.79999924,49.29999924,14.91666698,-12.44999981,14.91666698,-20.91666603,536,78,21,43.1673584,212,68,212,83,NA,NA,NA,NA,0.600000024,10,10.19999981,7.5,5.300000191,29,173.3999939,47.9,21.5,sm,Gf,NA,NA,pm,NA
4488,85.25,Inf,-3.491666794,8.333333015,16.97216606,1441.263428,22.10000038,-27,49.09999847,14.75,-13.05000019,14.75,-21.25,537,77,21,42.60001755,210,69,210,82,NA,NA,NA,NA,0.600000024,10,9.899999619,7.400000095,5.300000191,26,150.8000031,46.6,19.3,sm,Gf,NA,NA,pm,NA
